State,County,FIPS,DispenseRatePer100,Year
CALLOWAY,KY,21035,77.8,2018
CAMPBELL,KY,21037,70.3,2018
CARLISLE,KY,21039,90.2,2018
CARROLL,KY,21041,122.4,2018
CARTER,KY,21043,58,2018
CASEY,KY,21045,72.1,2018
CHRISTIAN,KY,21047,47.1,2018
CLARK,KY,21049,83.1,2018
CLAY,KY,21051,167.3,2018
CLINTON,KY,21053,115.4,2018
CRITTENDEN,KY,21055,88.9,2018
CUMBERLAND,KY,21057,127.2,2018
DAVIESS,KY,21059,82.5,2018
EDMONSON,KY,21061,62.6,2018
ELLIOTT,KY,21063,31,2018
ESTILL,KY,21065,124.4,2018
FAYETTE,KY,21067,47.6,2018
FLEMING,KY,21069,55.1,2018
FLOYD,KY,21071,205.3,2018
FRANKLIN,KY,21073,74.1,2018
FULTON,KY,21075,156,2018
GALLATIN,KY,21077,30.7,2018
GARRARD,KY,21079,34.6,2018
GRANT,KY,21081,87,2018
GRAVES,KY,21083,86.1,2018
GRAYSON,KY,21085,115.8,2018
GREEN,KY,21087,61.4,2018
GREENUP,KY,21089,61.6,2018
HANCOCK,KY,21091,24.4,2018
HARDIN,KY,21093,77.8,2018
HARLAN,KY,21095,110.4,2018
HARRISON,KY,21097,74,2018
HART,KY,21099,55.3,2018
HENDERSON,KY,21101,112.8,2018
HENRY,KY,21103,50.5,2018
HICKMAN,KY,21105,58.7,2018
HOPKINS,KY,21107,121.2,2018
JACKSON,KY,21109,45.5,2018
JEFFERSON,KY,21111,69.8,2018
JESSAMINE,KY,21113,68.6,2018
JOHNSON,KY,21115,148.3,2018
KENTON,KY,21117,59.3,2018
KNOTT,KY,21119,66.4,2018
KNOX,KY,21121,78.6,2018
LARUE,KY,21123,64.7,2018
LAUREL,KY,21125,83,2018
LAWRENCE,KY,21127,86.4,2018
LEE,KY,21129,125.6,2018
LESLIE,KY,21131,161.8,2018
LETCHER,KY,21133,116.8,2018
LEWIS,KY,21135,17.8,2018
LINCOLN,KY,21137,53.1,2018
LIVINGSTON,KY,21139,0,2018
LOGAN,KY,21141,97.3,2018
LYON,KY,21143,101.6,2018
MADISON,KY,21151,67.7,2018
MAGOFFIN,KY,21153,131.2,2018
MARION,KY,21155,81.5,2018
MARSHALL,KY,21157,99.4,2018
MARTIN,KY,21159,123.2,2018
MASON,KY,21161,86.8,2018
MCCRACKEN,KY,21145,149.9,2018
MCCREARY,KY,21147,97.3,2018
MCLEAN,KY,21149,68.6,2018
MEADE,KY,21163,48.6,2018
MENIFEE,KY,21165,34.3,2018
MERCER,KY,21167,73.4,2018
METCALFE,KY,21169,60.8,2018
MONROE,KY,21171,92.2,2018
MONTGOMERY,KY,21173,118.2,2018
MORGAN,KY,21175,79.2,2018
MUHLENBERG,KY,21177,104.9,2018
NELSON,KY,21179,79,2018
NICHOLAS,KY,21181,26.1,2018
OHIO,KY,21183,92.1,2018
OLDHAM,KY,21185,46.6,2018
OWEN,KY,21187,39.3,2018
OWSLEY,KY,21189,241.8,2018
PENDLETON,KY,21191,45.2,2018
PERRY,KY,21193,203.6,2018
PIKE,KY,21195,180.7,2018
POWELL,KY,21197,133,2018
PULASKI,KY,21199,79.8,2018
ROCKCASTLE,KY,21203,60.2,2018
ROWAN,KY,21205,81.7,2018
RUSSELL,KY,21207,101.9,2018
SCOTT,KY,21209,63.1,2018
SHELBY,KY,21211,58.4,2018
SIMPSON,KY,21213,81.9,2018
SPENCER,KY,21215,35.4,2018
TAYLOR,KY,21217,85.2,2018
TODD,KY,21219,0,2018
TRIGG,KY,21221,65.9,2018
TRIMBLE,KY,21223,50.2,2018
UNION,KY,21225,101.5,2018
WARREN,KY,21227,73.9,2018
WASHINGTON,KY,21229,38.3,2018
WAYNE,KY,21231,110.5,2018
WEBSTER,KY,21233,93.8,2018
WHITLEY,KY,21235,199.6,2018
WOLFE,KY,21237,120.9,2018
WOODFORD,KY,21239,56.5,2018
ACADIA,LA,22001,68.4,2018
ALLEN,LA,22003,86,2018
ASCENSION,LA,22005,75.4,2018
ASSUMPTION,LA,22007,28.2,2018
AVOYELLES,LA,22009,101.7,2018
BEAUREGARD,LA,22011,62.8,2018
BIENVILLE,LA,22013,55.9,2018
BOSSIER,LA,22015,79.4,2018
CADDO,LA,22017,90,2018
CALCASIEU,LA,22019,90,2018
CALDWELL,LA,22021,38,2018
CATAHOULA,LA,22025,87.3,2018
CLAIBORNE,LA,22027,93.5,2018
CONCORDIA,LA,22029,84.9,2018
DE SOTO,LA,22031,64.1,2018
EAST BATON ROUGE,LA,22033,72.6,2018
EAST CARROLL,LA,22035,81.6,2018
EAST FELICIANA,LA,22037,44.1,2018
EVANGELINE,LA,22039,144,2018
FRANKLIN,LA,22041,92,2018
GRANT,LA,22043,41.8,2018
IBERIA,LA,22045,81.2,2018
IBERVILLE,LA,22047,59.8,2018
JACKSON,LA,22049,55.9,2018
JEFFERSON,LA,22051,82.4,2018
JEFFERSON DAVIS,LA,22053,84.5,2018
LA SALLE,LA,22059,94.1,2018
LAFAYETTE,LA,22055,80,2018
LAFOURCHE,LA,22057,78.5,2018
LINCOLN,LA,22061,76.3,2018
LIVINGSTON,LA,22063,82.3,2018
MOREHOUSE,LA,22067,91.2,2018
NATCHITOCHES,LA,22069,69.4,2018
ORLEANS,LA,22071,50.9,2018
OUACHITA,LA,22073,92.3,2018
PLAQUEMINES,LA,22075,37.4,2018
POINTE COUPEE,LA,22077,72,2018
RAPIDES,LA,22079,117.1,2018
RED RIVER,LA,22081,93.7,2018
RICHLAND,LA,22083,125.6,2018
SABINE,LA,22085,60,2018
SAINT BERNARD,LA,22087,85.1,2018
SAINT CHARLES,LA,22089,58.4,2018
SAINT HELENA,LA,22091,70.7,2018
SAINT JAMES,LA,22093,74.9,2018
SAINT LANDRY,LA,22097,121,2018
SAINT MARTIN,LA,22099,65.7,2018
SAINT MARY,LA,22101,89.3,2018
SAINT TAMMANY,LA,22103,81.8,2018
ST JOHN THE BAPTIST,LA,22095,87.7,2018
TANGIPAHOA,LA,22105,99.7,2018
TENSAS,LA,22107,72.2,2018
TERREBONNE,LA,22109,81.5,2018
UNION,LA,22111,69.4,2018
VERMILION,LA,22113,55.9,2018
VERNON,LA,22115,66.6,2018
WASHINGTON,LA,22117,112.3,2018
WEBSTER,LA,22119,99.7,2018
WEST BATON ROUGE,LA,22121,76.5,2018
WEST CARROLL,LA,22123,36.3,2018
WEST FELICIANA,LA,22125,40.5,2018
WINN,LA,22127,87.6,2018
BARNSTABLE,MA,25001,44.5,2018
BERKSHIRE,MA,25003,46.6,2018
BRISTOL,MA,25005,55.5,2018
DUKES,MA,25007,40.5,2018
ESSEX,MA,25009,35,2018
FRANKLIN,MA,25011,41.5,2018
HAMPDEN,MA,25013,50.2,2018
HAMPSHIRE,MA,25015,44.2,2018
MIDDLESEX,MA,25017,25.4,2018
NANTUCKET,MA,25019,27.2,2018
NORFOLK,MA,25021,31.7,2018
PLYMOUTH,MA,25023,40.2,2018
SUFFOLK,MA,25025,22.8,2018
WORCESTER,MA,25027,38.7,2018
ALLEGANY,MD,24001,89.2,2018
ANNE ARUNDEL,MD,24003,53.7,2018
BALTIMORE,MD,24005,53.2,2018
BALTIMORE CITY,MD,24510,41.9,2018
CALVERT,MD,24009,68.5,2018
CAROLINE,MD,24011,34.6,2018
CARROLL,MD,24013,55.5,2018
CECIL,MD,24015,56.4,2018
CHARLES,MD,24017,61.8,2018
DORCHESTER,MD,24019,61.3,2018
FREDERICK,MD,24021,56.3,2018
GARRETT,MD,24023,63.4,2018
HARFORD,MD,24025,56.3,2018
HOWARD,MD,24027,28.4,2018
KENT,MD,24029,84.6,2018
MONTGOMERY,MD,24031,26.5,2018
PRINCE GEORGE’S,MD,24033,30,2018
QUEEN ANNE’S,MD,24035,49.8,2018
SAINT MARYS,MD,24037,50.5,2018
SOMERSET,MD,24039,42.6,2018
TALBOT,MD,24041,83.2,2018
WASHINGTON,MD,24043,90.3,2018
WICOMICO,MD,24045,59.2,2018
WORCESTER,MD,24047,59.7,2018
ANDROSCOGGIN,ME,23001,50.7,2018
AROOSTOOK,ME,23003,52.1,2018
CUMBERLAND,ME,23005,39.5,2018
FRANKLIN,ME,23007,42.2,2018
HANCOCK,ME,23009,45.5,2018
KENNEBEC,ME,23011,70.1,2018
KNOX,ME,23013,49.1,2018
LINCOLN,ME,23015,34,2018
OXFORD,ME,23017,53.9,2018
PENOBSCOT,ME,23019,51.4,2018
PISCATAQUIS,ME,23021,51,2018
SAGADAHOC,ME,23023,45.3,2018
SOMERSET,ME,23025,48.8,2018
WALDO,ME,23027,33.9,2018
WASHINGTON,ME,23029,48.3,2018
YORK,ME,23031,46.9,2018
ALCONA,MI,26001,18.2,2018
ALGER,MI,26003,35,2018
ALLEGAN,MI,26005,39,2018
ALPENA,MI,26007,101.6,2018
ANTRIM,MI,26009,40,2018
ARENAC,MI,26011,78.4,2018
BARAGA,MI,26013,59.9,2018
BARRY,MI,26015,49,2018
BAY,MI,26017,74.2,2018
BENZIE,MI,26019,52.9,2018
BERRIEN,MI,26021,69.5,2018
BRANCH,MI,26023,56,2018
CALHOUN,MI,26025,81.2,2018
CASS,MI,26027,27.6,2018
CHARLEVOIX,MI,26029,64.4,2018
CHEBOYGAN,MI,26031,91.9,2018
CHIPPEWA,MI,26033,46.7,2018
CLARE,MI,26035,94.5,2018
CLINTON,MI,26037,35.2,2018
CRAWFORD,MI,26039,94.4,2018
DELTA,MI,26041,80.2,2018
DICKINSON,MI,26043,65.9,2018
EATON,MI,26045,69.7,2018
EMMET,MI,26047,96.1,2018
GENESEE,MI,26049,85.2,2018
GLADWIN,MI,26051,77.9,2018
GOGEBIC,MI,26053,74.1,2018
GRAND TRAVERSE,MI,26055,83.8,2018
GRATIOT,MI,26057,59.5,2018
HILLSDALE,MI,26059,48.8,2018
HOUGHTON,MI,26061,34.2,2018
HURON,MI,26063,55.6,2018
INGHAM,MI,26065,54.8,2018
IONIA,MI,26067,51.4,2018
IOSCO,MI,26069,118.1,2018
IRON,MI,26071,74.5,2018
ISABELLA,MI,26073,48,2018
JACKSON,MI,26075,61.9,2018
KALAMAZOO,MI,26077,54.5,2018
KALKASKA,MI,26079,70.2,2018
KENT,MI,26081,55.3,2018
LAKE,MI,26085,25.6,2018
LAPEER,MI,26087,57.3,2018
LEELANAU,MI,26089,14.5,2018
LENAWEE,MI,26091,67.2,2018
LIVINGSTON,MI,26093,44.9,2018
LUCE,MI,26095,93.7,2018
MACKINAC,MI,26097,49,2018
MACOMB,MI,26099,73.1,2018
MANISTEE,MI,26101,75.4,2018
MARQUETTE,MI,26103,66,2018
MASON,MI,26105,98.9,2018
MECOSTA,MI,26107,69.9,2018
MENOMINEE,MI,26109,30.1,2018
MIDLAND,MI,26111,62.8,2018
MISSAUKEE,MI,26113,24.2,2018
MONROE,MI,26115,66.6,2018
MONTCALM,MI,26117,89.8,2018
MONTMORENCY,MI,26119,49.3,2018
MUSKEGON,MI,26121,95.7,2018
NEWAYGO,MI,26123,88.5,2018
OAKLAND,MI,26125,54.7,2018
OCEANA,MI,26127,48.7,2018
OGEMAW,MI,26129,114.5,2018
ONTONAGON,MI,26131,24,2018
OSCEOLA,MI,26133,51.9,2018
OSCODA,MI,26135,71.8,2018
OTSEGO,MI,26137,125.8,2018
OTTAWA,MI,26139,44.4,2018
PRESQUE ISLE,MI,26141,41.9,2018
ROSCOMMON,MI,26143,117.1,2018
SAGINAW,MI,26145,67.1,2018
SAINT CLAIR,MI,26147,79.5,2018
SAINT JOSEPH,MI,26149,76.1,2018
SANILAC,MI,26151,27.7,2018
SCHOOLCRAFT,MI,26153,86,2018
SHIAWASSEE,MI,26155,70.8,2018
TUSCOLA,MI,26157,57.9,2018
VAN BUREN,MI,26159,78.2,2018
WASHTENAW,MI,26161,30.7,2018
WAYNE,MI,26163,64.9,2018
WEXFORD,MI,26165,99,2018
AITKIN,MN,27001,56.5,2018
ANOKA,MN,27003,38.5,2018
BECKER,MN,27005,35.7,2018
BELTRAMI,MN,27007,41.4,2018
BENTON,MN,27009,30.1,2018
BIG STONE,MN,27011,70.9,2018
BLUE EARTH,MN,27013,51.2,2018
BROWN,MN,27015,41,2018
CARLTON,MN,27017,51,2018
CARVER,MN,27019,32.2,2018
CASS,MN,27021,22,2018
CHIPPEWA,MN,27023,52.1,2018
CHISAGO,MN,27025,25.7,2018
CLAY,MN,27027,34.4,2018
CLEARWATER,MN,27029,47.6,2018
COOK,MN,27031,33.6,2018
COTTONWOOD,MN,27033,66.9,2018
CROW WING,MN,27035,46.9,2018
DAKOTA,MN,27037,36.9,2018
DODGE,MN,27039,10,2018
DOUGLAS,MN,27041,60.2,2018
FARIBAULT,MN,27043,39.1,2018
FILLMORE,MN,27045,24,2018
FREEBORN,MN,27047,29,2018
GOODHUE,MN,27049,33.7,2018
GRANT,MN,27051,28.7,2018
HENNEPIN,MN,27053,28.6,2018
HOUSTON,MN,27055,20,2018
HUBBARD,MN,27057,40.6,2018
ISANTI,MN,27059,45.8,2018
ITASCA,MN,27061,51,2018
JACKSON,MN,27063,24.6,2018
KANABEC,MN,27065,61.1,2018
KANDIYOHI,MN,27067,50.2,2018
KITTSON,MN,27069,32.2,2018
KOOCHICHING,MN,27071,49.2,2018
LAC QUI PARLE,MN,27073,52.3,2018
LAKE,MN,27075,24.5,2018
LAKE OF THE WOODS,MN,27077,18.1,2018
LE SUEUR,MN,27079,10.1,2018
LINCOLN,MN,27081,35.5,2018
LYON,MN,27083,39,2018
MAHNOMEN,MN,27087,27.6,2018
MARSHALL,MN,27089,17.9,2018
MARTIN,MN,27091,61.9,2018
MCLEOD,MN,27085,55.1,2018
MEEKER,MN,27093,16.2,2018
MILLE LACS,MN,27095,50.1,2018
MORRISON,MN,27097,52.7,2018
MOWER,MN,27099,26.9,2018
MURRAY,MN,27101,29.4,2018
NICOLLET,MN,27103,16.9,2018
NOBLES,MN,27105,33.9,2018
NORMAN,MN,27107,12.2,2018
OLMSTED,MN,27109,25.9,2018
OTTER TAIL,MN,27111,40.6,2018
PENNINGTON,MN,27113,55.8,2018
PINE,MN,27115,48.5,2018
PIPESTONE,MN,27117,69,2018
POLK,MN,27119,49.5,2018
POPE,MN,27121,53.4,2018
RAMSEY,MN,27123,31.2,2018
RED LAKE,MN,27125,25.2,2018
REDWOOD,MN,27127,35.7,2018
RENVILLE,MN,27129,22.8,2018
RICE,MN,27131,37.8,2018
ROCK,MN,27133,50.8,2018
ROSEAU,MN,27135,55,2018
SAINT LOUIS,MN,27137,47.8,2018
SCOTT,MN,27139,28.6,2018
SHERBURNE,MN,27141,31.8,2018
SIBLEY,MN,27143,18.8,2018
STEARNS,MN,27145,44.2,2018
STEELE,MN,27147,35.4,2018
STEVENS,MN,27149,43.3,2018
SWIFT,MN,27151,39.7,2018
TODD,MN,27153,21.1,2018
TRAVERSE,MN,27155,42.6,2018
WABASHA,MN,27157,5.9,2018
WADENA,MN,27159,111.2,2018
WASECA,MN,27161,34,2018
WASHINGTON,MN,27163,42.6,2018
WATONWAN,MN,27165,41.5,2018
WILKIN,MN,27167,42.6,2018
WINONA,MN,27169,34.4,2018
WRIGHT,MN,27171,41,2018
YELLOW MEDICINE,MN,27173,30.6,2018
ADAIR,MO,29001,89.7,2018
ANDREW,MO,29003,0,2018
ATCHISON,MO,29005,88.4,2018
AUDRAIN,MO,29007,61.2,2018
BARRY,MO,29009,95,2018
BARTON,MO,29011,76.8,2018
BATES,MO,29013,30.3,2018
BENTON,MO,29015,80.6,2018
BOLLINGER,MO,29017,46.8,2018
BOONE,MO,29019,36.7,2018
BUCHANAN,MO,29021,83.3,2018
BUTLER,MO,29023,142.9,2018
CALLAWAY,MO,29027,33.1,2018
CAMDEN,MO,29029,95,2018
CAPE GIRARDEAU,MO,29031,87.6,2018
CARROLL,MO,29033,69.8,2018
CASS,MO,29037,84.6,2018
CEDAR,MO,29039,135.6,2018
CHARITON,MO,29041,27.6,2018
CHRISTIAN,MO,29043,55.8,2018
CLARK,MO,29045,57.8,2018
CLAY,MO,29047,68.9,2018
CLINTON,MO,29049,55,2018
COLE,MO,29051,69.7,2018
COOPER,MO,29053,28.9,2018
CRAWFORD,MO,29055,73.5,2018
DADE,MO,29057,23.7,2018
DALLAS,MO,29059,23.8,2018
DAVIESS,MO,29061,25.7,2018
DENT,MO,29065,81.3,2018
DOUGLAS,MO,29067,66,2018
DUNKLIN,MO,29069,148.6,2018
FRANKLIN,MO,29071,74.6,2018
GASCONADE,MO,29073,70.8,2018
GENTRY,MO,29075,63.7,2018
GREENE,MO,29077,85,2018
GRUNDY,MO,29079,92.2,2018
HARRISON,MO,29081,99,2018
HENRY,MO,29083,113.2,2018
HICKORY,MO,29085,0,2018
HOWARD,MO,29089,0,2018
HOWELL,MO,29091,131.7,2018
IRON,MO,29093,121.2,2018
JACKSON,MO,29095,60.3,2018
JASPER,MO,29097,112.3,2018
JEFFERSON,MO,29099,64.7,2018
JOHNSON,MO,29101,43.1,2018
KNOX,MO,29103,0,2018
LACLEDE,MO,29105,81.5,2018
LAFAYETTE,MO,29107,39.7,2018
LAWRENCE,MO,29109,42.4,2018
LEWIS,MO,29111,49,2018
LINCOLN,MO,29113,56.1,2018
LINN,MO,29115,42.6,2018
LIVINGSTON,MO,29117,85.7,2018
MACON,MO,29121,57.8,2018
MADISON,MO,29123,115.3,2018
MARION,MO,29127,96.9,2018
MCDONALD,MO,29119,28.9,2018
MERCER,MO,29129,41.7,2018
MILLER,MO,29131,53.8,2018
MISSISSIPPI,MO,29133,58,2018
MONROE,MO,29137,0,2018
MONTGOMERY,MO,29139,39.2,2018
MORGAN,MO,29141,42,2018
NEW MADRID,MO,29143,65.3,2018
NEWTON,MO,29145,49.6,2018
NODAWAY,MO,29147,60.4,2018
OREGON,MO,29149,51,2018
OSAGE,MO,29151,18.4,2018
OZARK,MO,29153,55.3,2018
PEMISCOT,MO,29155,28,2018
PERRY,MO,29157,48,2018
PETTIS,MO,29159,68,2018
PHELPS,MO,29161,75.6,2018
PIKE,MO,29163,75.7,2018
PLATTE,MO,29165,52.8,2018
POLK,MO,29167,62.9,2018
PULASKI,MO,29169,27.5,2018
PUTNAM,MO,29171,34.6,2018
RANDOLPH,MO,29175,96.4,2018
RAY,MO,29177,55.3,2018
RIPLEY,MO,29181,95.4,2018
SAINT CHARLES,MO,29183,59.7,2018
SAINT CLAIR,MO,29185,34.9,2018
SAINT FRANCOIS,MO,29187,138,2018
SAINT LOUIS,MO,29189,55.3,2018
SAINT LOUIS CITY,MO,29510,42.5,2018
SAINTE GENEVIEVE,MO,29186,40.8,2018
SALINE,MO,29195,72.2,2018
SCHUYLER,MO,29197,3.3,2018
SCOTLAND,MO,29199,65.3,2018
SCOTT,MO,29201,97.9,2018
SHANNON,MO,29203,30.1,2018
SHELBY,MO,29205,22.6,2018
STODDARD,MO,29207,74.6,2018
STONE,MO,29209,71.2,2018
SULLIVAN,MO,29211,49.5,2018
TANEY,MO,29213,81.4,2018
TEXAS,MO,29215,37.1,2018
VERNON,MO,29217,60.4,2018
WARREN,MO,29219,50.6,2018
WASHINGTON,MO,29221,24.4,2018
WAYNE,MO,29223,0,2018
WEBSTER,MO,29225,75,2018
WORTH,MO,29227,0,2018
WRIGHT,MO,29229,103,2018
ADAMS,MS,28001,94.8,2018
ALCORN,MS,28003,132.1,2018
AMITE,MS,28005,34.7,2018
ATTALA,MS,28007,80.9,2018
BENTON,MS,28009,47.3,2018
BOLIVAR,MS,28011,61.7,2018
CALHOUN,MS,28013,57.6,2018
CHICKASAW,MS,28017,76,2018
CHOCTAW,MS,28019,36.1,2018
CLAIBORNE,MS,28021,46.1,2018
CLARKE,MS,28023,75.1,2018
CLAY,MS,28025,91.7,2018
COAHOMA,MS,28027,88.1,2018
COPIAH,MS,28029,72.9,2018
COVINGTON,MS,28031,92,2018
DESOTO,MS,28033,77.1,2018
FORREST,MS,28035,158.5,2018
FRANKLIN,MS,28037,46.1,2018
GEORGE,MS,28039,107.2,2018
GREENE,MS,28041,47.2,2018
GRENADA,MS,28043,134.2,2018
HANCOCK,MS,28045,72,2018
HARRISON,MS,28047,89.1,2018
HINDS,MS,28049,49.7,2018
HOLMES,MS,28051,54.3,2018
HUMPHREYS,MS,28053,48.5,2018
ITAWAMBA,MS,28057,82.1,2018
JACKSON,MS,28059,73.8,2018
JASPER,MS,28061,33.4,2018
JEFFERSON DAVIS,MS,28065,88.9,2018
JONES,MS,28067,109.7,2018
KEMPER,MS,28069,29.5,2018
LAFAYETTE,MS,28071,52.6,2018
LAMAR,MS,28073,29,2018
LAUDERDALE,MS,28075,116.4,2018
LAWRENCE,MS,28077,90.5,2018
LEAKE,MS,28079,72.1,2018
LEE,MS,28081,90.2,2018
LEFLORE,MS,28083,97.6,2018
LINCOLN,MS,28085,82.9,2018
LOWNDES,MS,28087,78.8,2018
MADISON,MS,28089,49.5,2018
MARION,MS,28091,140.3,2018
MARSHALL,MS,28093,44.5,2018
MONROE,MS,28095,75.7,2018
MONTGOMERY,MS,28097,56.1,2018
NESHOBA,MS,28099,98.8,2018
NEWTON,MS,28101,47.4,2018
NOXUBEE,MS,28103,70,2018
OKTIBBEHA,MS,28105,54.7,2018
PANOLA,MS,28107,81.6,2018
PEARL RIVER,MS,28109,101.1,2018
PERRY,MS,28111,51.6,2018
PIKE,MS,28113,108.9,2018
PONTOTOC,MS,28115,65,2018
PRENTISS,MS,28117,75,2018
QUITMAN,MS,28119,60.1,2018
RANKIN,MS,28121,76.2,2018
SCOTT,MS,28123,70.4,2018
SHARKEY,MS,28125,70.5,2018
SIMPSON,MS,28127,83.3,2018
SMITH,MS,28129,37.5,2018
STONE,MS,28131,110.7,2018
SUNFLOWER,MS,28133,39.4,2018
TALLAHATCHIE,MS,28135,28.5,2018
TATE,MS,28137,90.1,2018
TIPPAH,MS,28139,72.8,2018
TISHOMINGO,MS,28141,108.5,2018
TUNICA,MS,28143,30.5,2018
UNION,MS,28145,81.2,2018
WALTHALL,MS,28147,52,2018
WARREN,MS,28149,73.1,2018
WASHINGTON,MS,28151,72.9,2018
WAYNE,MS,28153,95.1,2018
WEBSTER,MS,28155,118.1,2018
WILKINSON,MS,28157,64.6,2018
WINSTON,MS,28159,78.3,2018
YALOBUSHA,MS,28161,41,2018
YAZOO,MS,28163,47.2,2018
BEAVERHEAD,MT,30001,68,2018
BIG HORN,MT,30003,21.3,2018
BLAINE,MT,30005,32.3,2018
BROADWATER,MT,30007,28,2018
CARBON,MT,30009,23.3,2018
CASCADE,MT,30013,65.4,2018
CHOUTEAU,MT,30015,20.2,2018
CUSTER,MT,30017,80.6,2018
DAWSON,MT,30021,62.7,2018
DEER LODGE,MT,30023,73,2018
FALLON,MT,30025,0.1,2018
FERGUS,MT,30027,64.1,2018
FLATHEAD,MT,30029,72,2018
GALLATIN,MT,30031,31.9,2018
GLACIER,MT,30035,30.9,2018
HILL,MT,30041,42,2018
JEFFERSON,MT,30043,17,2018
LAKE,MT,30047,57.3,2018
LEWIS AND CLARK,MT,30049,55.6,2018
LIBERTY,MT,30051,36.8,2018
LINCOLN,MT,30053,85.2,2018
MADISON,MT,30057,22.4,2018
MEAGHER,MT,30059,42.3,2018
MINERAL,MT,30061,41.3,2018
MISSOULA,MT,30063,57.5,2018
PARK,MT,30067,34.9,2018
PHILLIPS,MT,30071,62.6,2018
PONDERA,MT,30073,60.8,2018
POWDER RIVER,MT,30075,28.5,2018
POWELL,MT,30077,56.9,2018
RAVALLI,MT,30081,61.5,2018
RICHLAND,MT,30083,52.6,2018
ROOSEVELT,MT,30085,23.5,2018
ROSEBUD,MT,30087,38.7,2018
SANDERS,MT,30089,62.5,2018
SILVER BOW,MT,30093,75.6,2018
STILLWATER,MT,30095,41.1,2018
SWEET GRASS,MT,30097,43.2,2018
TETON,MT,30099,28.9,2018
TOOLE,MT,30101,51.4,2018
VALLEY,MT,30105,32.6,2018
WHEATLAND,MT,30107,41.3,2018
YELLOWSTONE,MT,30111,65.2,2018
ALAMANCE,NC,37001,63.6,2018
ALEXANDER,NC,37003,17,2018
ALLEGHANY,NC,37005,69.3,2018
ANSON,NC,37007,65.2,2018
ASHE,NC,37009,77.8,2018
AVERY,NC,37011,65.8,2018
BEAUFORT,NC,37013,110.9,2018
BERTIE,NC,37015,0,2018
BLADEN,NC,37017,96.9,2018
BRUNSWICK,NC,37019,81.2,2018
BUNCOMBE,NC,37021,58.7,2018
BURKE,NC,37023,101.2,2018
CABARRUS,NC,37025,69.4,2018
CALDWELL,NC,37027,106.5,2018
CAMDEN,NC,37029,6.4,2018
CARTERET,NC,37031,75.4,2018
CASWELL,NC,37033,0,2018
CATAWBA,NC,37035,98.2,2018
CHATHAM,NC,37037,32.2,2018
CHEROKEE,NC,37039,107.5,2018
CHOWAN,NC,37041,98.6,2018
CLAY,NC,37043,109.1,2018
CLEVELAND,NC,37045,104,2018
COLUMBUS,NC,37047,118.7,2018
CRAVEN,NC,37049,84.6,2018
CUMBERLAND,NC,37051,67.9,2018
CURRITUCK,NC,37053,12.6,2018
DARE,NC,37055,87.4,2018
DAVIDSON,NC,37057,60,2018
DAVIE,NC,37059,75.4,2018
DUPLIN,NC,37061,54.4,2018
DURHAM,NC,37063,34.4,2018
EDGECOMBE,NC,37065,61.2,2018
FORSYTH,NC,37067,55.9,2018
FRANKLIN,NC,37069,41.4,2018
GASTON,NC,37071,88.3,2018
GRAHAM,NC,37075,80.6,2018
GRANVILLE,NC,37077,52.9,2018
GREENE,NC,37079,23.8,2018
GUILFORD,NC,37081,56.1,2018
HALIFAX,NC,37083,92.1,2018
HARNETT,NC,37085,59.1,2018
HAYWOOD,NC,37087,80.1,2018
HENDERSON,NC,37089,61.1,2018
HERTFORD,NC,37091,104.2,2018
HOKE,NC,37093,35.8,2018
HYDE,NC,37095,49.9,2018
IREDELL,NC,37097,77.8,2018
JACKSON,NC,37099,68.1,2018
JOHNSTON,NC,37101,49,2018
JONES,NC,37103,41.7,2018
LEE,NC,37105,96.7,2018
LENOIR,NC,37107,67.1,2018
LINCOLN,NC,37109,84,2018
MACON,NC,37113,73.2,2018
MADISON,NC,37115,42.8,2018
MARTIN,NC,37117,84.9,2018
MCDOWELL,NC,37111,60.3,2018
MECKLENBURG,NC,37119,39.9,2018
MITCHELL,NC,37121,109.2,2018
MONTGOMERY,NC,37123,45.4,2018
MOORE,NC,37125,82.3,2018
NASH,NC,37127,72.4,2018
NEW HANOVER,NC,37129,69.1,2018
NORTHAMPTON,NC,37131,15,2018
ONSLOW,NC,37133,56.5,2018
ORANGE,NC,37135,32.2,2018
PAMLICO,NC,37137,76.5,2018
PASQUOTANK,NC,37139,95.4,2018
PENDER,NC,37141,40.1,2018
PERQUIMANS,NC,37143,25.2,2018
PERSON,NC,37145,77.6,2018
PITT,NC,37147,62.1,2018
POLK,NC,37149,47.3,2018
RANDOLPH,NC,37151,53.7,2018
RICHMOND,NC,37153,115.3,2018
ROBESON,NC,37155,103.1,2018
ROCKINGHAM,NC,37157,107.8,2018
ROWAN,NC,37159,63.4,2018
RUTHERFORD,NC,37161,77.9,2018
SAMPSON,NC,37163,65.4,2018
SCOTLAND,NC,37165,142.7,2018
STANLY,NC,37167,86.9,2018
STOKES,NC,37169,70.5,2018
SURRY,NC,37171,122.2,2018
SWAIN,NC,37173,69.5,2018
TRANSYLVANIA,NC,37175,74.6,2018
TYRRELL,NC,37177,70.6,2018
UNION,NC,37179,51.7,2018
VANCE,NC,37181,86.8,2018
WAKE,NC,37183,41.1,2018
WARREN,NC,37185,24.8,2018
WASHINGTON,NC,37187,84.8,2018
WATAUGA,NC,37189,63.5,2018
WAYNE,NC,37191,59,2018
WILKES,NC,37193,67.8,2018
WILSON,NC,37195,72.1,2018
